조회일자,품목코드,품목명,평년비율,전일비율,도매일일가격,도매순가격,도매전일가격,도매전순가격,도매전년순가격,도매평년순가격,도매일일위기단계명,도매일일작형연속위기횟수,도매일일작형위기단계코드,도매순위기단계명,도매순작형위기단계코드,도매순작형연속위기횟수,도매월위기단계명,도매월작형위기단계코드,도매전일자,도매전순월,도매전순명,도매순월,도매순명,도매일자,소매일일가격,소매순가격,소매전일가격,소매전순가격,소매전년순가격,소매평년순가격,소매전일자,소매전순월,소매전순명,소매순월,소매순명,소매일자
2024-01-18,1207,건고추,13.968,0,13512,13512,13512,13516,12528,11856,상승심각,102,7,상승심각,7,1,상승심각,7,2024-01-16,1,상순,1,중순,2024-01-17,18615,18544,18481,18427,16408,15675,2024-01-16,1,상순,1,중순,2024-01-17
2024-01-18,1209,마늘,-1.875,0,6750,6750,6750,6750,8125,6879,상승주의,75,5,상승주의,5,1,상승주의,5,2024-01-16,1,상순,1,중순,2024-01-17,10093,10054,10093,9674,12632,10335,2024-01-16,1,상순,1,중순,2024-01-17
2024-01-18,1201,양파,10.487,-1.438,1043,1070,1058,1216,1350,944,안정,87,4,안정,4,1,안정,4,2024-01-17,1,상순,1,중순,2024-01-18,2422,2340,2446,2313,2766,2157,2024-01-17,1,상순,1,중순,2024-01-18
2024-01-18,1202,대파,94.848,0.816,2572,2623,2551,3150,1492,1320,상승심각,4,7,상승심각,7,1,상승심각,7,2024-01-17,1,상순,1,중순,2024-01-18,6234,6219,6149,7049,6248,5136,2024-01-17,1,상순,1,중순,2024-01-18
2024-01-19,1001,배추,29.978,14.361,2402.333,1975,2057.333,1982,1345.667,1848,안정,24,4,안정,4,1,안정,4,2024-01-18,1,상순,1,중순,2024-01-19,2898,2776,2841,3191,2878,3410,2024-01-18,1,상순,1,중순,2024-01-19
2024-01-19,1101,무,-25.681,2.389,899.9,890.7,878.4,940,1085,1211,안정,6,4,안정,4,1,안정,4,2024-01-18,1,상순,1,중순,2024-01-19,1439,1434,1445,1806,1819,1843,2024-01-18,1,상순,1,중순,2024-01-19
2024-01-19,1207,건고추,13.968,0,13512,13512,13512,13516,12528,11856,상승심각,103,7,상승심각,7,1,상승심각,7,2024-01-17,1,상순,1,중순,2024-01-18,18615,18544,18615,18427,16408,15675,2024-01-17,1,상순,1,중순,2024-01-18
2024-01-19,1209,마늘,-1.875,0,6750,6750,6750,6750,8125,6879,상승주의,76,5,상승주의,5,1,상승주의,5,2024-01-17,1,상순,1,중순,2024-01-18,10200,10054,10093,9674,12632,10335,2024-01-17,1,상순,1,중순,2024-01-18
2024-01-19,1201,양파,15.254,4.136,1088,1070,1043,1216,1350,944,안정,88,4,안정,4,1,안정,4,2024-01-18,1,상순,1,중순,2024-01-19,2362,2340,2422,2313,2766,2157,2024-01-18,1,상순,1,중순,2024-01-19
2024-01-19,1202,대파,105.53,5.197,2713,2623,2572,3150,1492,1320,상승심각,5,7,상승심각,7,1,상승심각,7,2024-01-18,1,상순,1,중순,2024-01-19,6130,6219,6234,7049,6248,5136,2024-01-18,1,상순,1,중순,2024-01-19
2024-01-20,1001,배추,34.686,3.495,2489.333,1975,2402.333,1982,1345.667,1848,안정,25,4,안정,4,1,안정,4,2024-01-19,1,상순,1,중순,2024-01-20,2898,2776,2841,3191,2878,3410,2024-01-18,1,상순,1,중순,2024-01-19
2024-01-20,1101,무,-20.644,6.397,961.4,890.7,899.9,940,1085,1211,안정,7,4,안정,4,1,안정,4,2024-01-19,1,상순,1,중순,2024-01-20,1439,1434,1445,1806,1819,1843,2024-01-18,1,상순,1,중순,2024-01-19
2024-01-20,1207,건고추,13.968,0,13512,13512,13512,13516,12528,11856,상승심각,104,7,상승심각,7,1,상승심각,7,2024-01-18,1,상순,1,중순,2024-01-19,18658,18544,18615,18427,16408,15675,2024-01-18,1,상순,1,중순,2024-01-19
2024-01-20,1209,마늘,-1.875,0,6750,6750,6750,6750,8125,6879,상승주의,77,5,상승주의,5,1,상승주의,5,2024-01-18,1,상순,1,중순,2024-01-19,9791,10054,10200,9674,12632,10335,2024-01-18,1,상순,1,중순,2024-01-19
2024-01-20,1201,양파,14.407,-0.741,1080,1070,1088,1216,1350,944,안정,89,4,안정,4,1,안정,4,2024-01-19,1,상순,1,중순,2024-01-20,2362,2340,2422,2313,2766,2157,2024-01-18,1,상순,1,중순,2024-01-19
2024-01-20,1202,대파,107.121,0.768,2734,2623,2713,3150,1492,1320,상승심각,6,7,상승심각,7,1,상승심각,7,2024-01-19,1,상순,1,중순,2024-01-20,6130,6219,6234,7049,6248,5136,2024-01-18,1,상순,1,중순,2024-01-19
2024-01-21,1001,배추,18.977,3.495,2489.333,2208.333,2402.333,1975,1835,2092,안정,25,4,안정,4,1,안정,4,2024-01-19,1,중순,1,하순,2024-01-20,2898,2949,2841,2776,2846,3311,2024-01-18,1,중순,1,하순,2024-01-19
2024-01-21,1101,무,-21.997,6.397,961.4,1173.4,899.9,891,1278.1,1232,안정,7,4,안정,4,1,안정,4,2024-01-19,1,중순,1,하순,2024-01-20,1439,1472,1445,1434,1801,1834,2024-01-18,1,중순,1,하순,2024-01-19
2024-01-21,1207,건고추,14.781,0,13512,13512,13512,13512,12528,11772,상승심각,104,7,상승심각,7,1,상승심각,7,2024-01-18,1,중순,1,하순,2024-01-19,18658,18593,18615,18544,16397,15734,2024-01-18,1,중순,1,하순,2024-01-19
2024-01-21,1209,마늘,-1.775,0,6750,6750,6750,6750,8156.65,6872,상승주의,77,5,상승주의,5,1,상승주의,5,2024-01-18,1,중순,1,하순,2024-01-19,9791,9789,10200,10054,12692,10341,2024-01-18,1,중순,1,하순,2024-01-19
2024-01-21,1201,양파,9.091,-0.741,1080,1118,1088,1070,1466,990,안정,89,4,안정,4,1,안정,4,2024-01-19,1,중순,1,하순,2024-01-20,2362,2442,2422,2340,2736,2162,2024-01-18,1,중순,1,하순,2024-01-19
2024-01-21,1202,대파,81.42,0.768,2734,3227,2713,2623,1933,1507,상승심각,6,7,상승심각,7,1,상승심각,7,2024-01-19,1,중순,1,하순,2024-01-20,6130,6364,6234,6219,6088,5259,2024-01-18,1,중순,1,하순,2024-01-19
2024-01-22,1001,배추,13.719,-4.623,2379.333,2208.333,2489.333,1975,1835,2092,안정,26,4,안정,4,1,안정,4,2024-01-20,1,중순,1,하순,2024-01-22,2935,3167,2898,2776,2846,3311,2024-01-19,1,중순,1,하순,2024-01-22
2024-01-22,1101,무,-5.032,17.836,1170.1,1173.4,961.4,891,1278.1,1232,상승주의,1,5,상승주의,5,1,상승주의,5,2024-01-20,1,중순,1,하순,2024-01-22,1476,1551,1439,1434,1801,1834,2024-01-19,1,중순,1,하순,2024-01-22
2024-01-22,1207,건고추,14.781,0,13512,13512,13512,13512,12528,11772,상승심각,104,7,상승심각,7,1,상승심각,7,2024-01-18,1,중순,1,하순,2024-01-19,18658,18550,18615,18544,16397,15734,2024-01-18,1,중순,1,하순,2024-01-19
2024-01-22,1209,마늘,-1.775,0,6750,6750,6750,6750,8156.65,6872,상승주의,77,5,상승주의,5,1,상승주의,5,2024-01-18,1,중순,1,하순,2024-01-19,9791,10098,10200,10054,12692,10341,2024-01-18,1,중순,1,하순,2024-01-19
2024-01-22,1201,양파,11.616,2.262,1105,1118,1080,1070,1466,990,안정,90,4,안정,4,1,안정,4,2024-01-20,1,중순,1,하순,2024-01-22,2435,2429,2362,2340,2736,2162,2024-01-19,1,중순,1,하순,2024-01-22
2024-01-22,1202,대파,99.005,8.836,2999,3227,2734,2623,1933,1507,상승심각,7,7,상승심각,7,1,상승심각,7,2024-01-20,1,중순,1,하순,2024-01-22,6341,6610,6130,6219,6088,5259,2024-01-19,1,중순,1,하순,2024-01-22
2024-01-23,1001,배추,-4.541,-19.165,1996.667,2208.333,2379.333,1975,1835,2092,안정,27,4,안정,4,1,안정,4,2024-01-22,1,중순,1,하순,2024-01-23,2962,3167,2935,2776,2846,3311,2024-01-22,1,중순,1,하순,2024-01-23
2024-01-23,1101,무,-13.068,-9.263,1070.9,1173.4,1170.1,891,1278.1,1232,안정,1,4,상승주의,5,1,상승주의,5,2024-01-22,1,중순,1,하순,2024-01-23,1468,1551,1476,1434,1801,1834,2024-01-22,1,중순,1,하순,2024-01-23
2024-01-23,1207,건고추,14.781,0,13512,13512,13512,13512,12528,11772,상승심각,105,7,상승심각,7,1,상승심각,7,2024-01-19,1,중순,1,하순,2024-01-22,18658,18550,18658,18544,16397,15734,2024-01-19,1,중순,1,하순,2024-01-22
2024-01-23,1209,마늘,-1.775,0,6750,6750,6750,6750,8156.65,6872,상승주의,78,5,상승주의,5,1,상승주의,5,2024-01-19,1,중순,1,하순,2024-01-22,9787,10098,9791,10054,12692,10341,2024-01-19,1,중순,1,하순,2024-01-22
2024-01-23,1201,양파,7.98,-3.368,1069,1118,1105,1070,1466,990,안정,91,4,안정,4,1,안정,4,2024-01-22,1,중순,1,하순,2024-01-23,2449,2429,2435,2340,2736,2162,2024-01-22,1,중순,1,하순,2024-01-23
2024-01-23,1202,대파,169.078,26.042,4055,3227,2999,2623,1933,1507,상승심각,8,7,상승심각,7,1,상승심각,7,2024-01-22,1,중순,1,하순,2024-01-23,6387,6610,6341,6219,6088,5259,2024-01-22,1,중순,1,하순,2024-01-23
2024-01-24,1001,배추,-13.719,-10.639,1804.667,2208.333,1996.667,1975,1835,2092,안정,28,4,안정,4,1,안정,4,2024-01-23,1,중순,1,하순,2024-01-24,2962,3102,2935,2776,2846,3311,2024-01-22,1,중순,1,하순,2024-01-23
2024-01-24,1101,무,-7.955,5.598,1134.4,1173.4,1070.9,891,1278.1,1232,상승주의,1,5,상승주의,5,1,상승주의,5,2024-01-23,1,중순,1,하순,2024-01-24,1468,1508,1476,1434,1801,1834,2024-01-22,1,중순,1,하순,2024-01-23
2024-01-24,1207,건고추,14.781,0,13512,13512,13512,13512,12528,11772,상승심각,106,7,상승심각,7,1,상승심각,7,2024-01-22,1,중순,1,하순,2024-01-23,18528,18571,18658,18544,16397,15734,2024-01-22,1,중순,1,하순,2024-01-23
2024-01-24,1209,마늘,-1.775,0,6750,6750,6750,6750,8156.65,6872,상승주의,79,5,상승주의,5,1,상승주의,5,2024-01-22,1,중순,1,하순,2024-01-23,9790,9944,9787,10054,12692,10341,2024-01-22,1,중순,1,하순,2024-01-23
2024-01-24,1201,양파,1.818,-6.052,1008,1118,1069,1070,1466,990,안정,92,4,안정,4,1,안정,4,2024-01-23,1,중순,1,하순,2024-01-24,2449,2433,2435,2340,2736,2162,2024-01-22,1,중순,1,하순,2024-01-23
2024-01-24,1202,대파,125.614,-19.265,3400,3227,4055,2623,1933,1507,상승심각,9,7,상승심각,7,1,상승심각,7,2024-01-23,1,중순,1,하순,2024-01-24,6387,6484,6341,6219,6088,5259,2024-01-22,1,중순,1,하순,2024-01-23
2024-01-25,1001,배추,4.828,17.72,2193.333,2208.333,1804.667,1975,1835,2092,안정,29,4,안정,4,1,안정,4,2024-01-24,1,중순,1,하순,2024-01-25,2962,3167,2935,2776,2846,3311,2024-01-22,1,중순,1,하순,2024-01-23
2024-01-25,1101,무,-14.123,-7.181,1058.4,1173.4,1134.4,891,1278.1,1232,안정,1,4,상승주의,5,1,상승주의,5,2024-01-24,1,중순,1,하순,2024-01-25,1468,1551,1476,1434,1801,1834,2024-01-22,1,중순,1,하순,2024-01-23
2024-01-25,1207,건고추,14.781,0,13512,13512,13512,13512,12528,11772,상승심각,106,7,상승심각,7,1,상승심각,7,2024-01-22,1,중순,1,하순,2024-01-23,18528,18550,18658,18544,16397,15734,2024-01-22,1,중순,1,하순,2024-01-23
2024-01-25,1209,마늘,-1.775,0,6750,6750,6750,6750,8156.65,6872,상승주의,79,5,상승주의,5,1,상승주의,5,2024-01-22,1,중순,1,하순,2024-01-23,9790,10098,9787,10054,12692,10341,2024-01-22,1,중순,1,하순,2024-01-23
2024-01-25,1201,양파,11.919,9.025,1108,1118,1008,1070,1466,990,안정,93,4,안정,4,1,안정,4,2024-01-24,1,중순,1,하순,2024-01-25,2449,2429,2435,2340,2736,2162,2024-01-22,1,중순,1,하순,2024-01-23
2024-01-25,1202,대파,110.883,-6.986,3178,3227,3400,2623,1933,1507,상승심각,10,7,상승심각,7,1,상승심각,7,2024-01-24,1,중순,1,하순,2024-01-25,6387,6610,6341,6219,6088,5259,2024-01-22,1,중순,1,하순,2024-01-23
2024-01-26,1001,배추,5.688,0.784,2210.667,2208.333,2193.333,1975,1835,2092,안정,30,4,안정,4,1,안정,4,2024-01-25,1,중순,1,하순,2024-01-26,3409,3167,2962,2776,2846,3311,2024-01-23,1,중순,1,하순,2024-01-26
2024-01-26,1101,무,-10.308,4.2,1104.8,1173.4,1058.4,891,1278.1,1232,안정,2,4,상승주의,5,1,상승주의,5,2024-01-25,1,중순,1,하순,2024-01-26,1581,1551,1468,1434,1801,1834,2024-01-23,1,중순,1,하순,2024-01-26
2024-01-26,1207,건고추,14.781,0,13512,13512,13512,13512,12528,11772,상승심각,106,7,상승심각,7,1,상승심각,7,2024-01-22,1,중순,1,하순,2024-01-23,18528,18550,18658,18544,16397,15734,2024-01-22,1,중순,1,하순,2024-01-23
2024-01-26,1209,마늘,-1.775,0,6750,6750,6750,6750,8156.65,6872,상승주의,79,5,상승주의,5,1,상승주의,5,2024-01-22,1,중순,1,하순,2024-01-23,9790,10098,9787,10054,12692,10341,2024-01-22,1,중순,1,하순,2024-01-23
2024-01-26,1201,양파,17.475,4.729,1163,1118,1108,1070,1466,990,안정,94,4,안정,4,1,안정,4,2024-01-25,1,중순,1,하순,2024-01-26,2415,2429,2449,2340,2736,2162,2024-01-23,1,중순,1,하순,2024-01-26
2024-01-26,1202,대파,115.926,2.336,3254,3227,3178,2623,1933,1507,상승심각,11,7,상승심각,7,1,상승심각,7,2024-01-25,1,중순,1,하순,2024-01-26,6725,6610,6387,6219,6088,5259,2024-01-23,1,중순,1,하순,2024-01-26
2024-01-27,1001,배추,14.723,7.902,2400.333,2208.333,2210.667,1975,1835,2092,안정,31,4,안정,4,1,안정,4,2024-01-26,1,중순,1,하순,2024-01-27,3409,3167,2962,2776,2846,3311,2024-01-23,1,중순,1,하순,2024-01-26
2024-01-27,1101,무,-8.604,1.839,1125.5,1173.4,1104.8,891,1278.1,1232,상승주의,1,5,상승주의,5,1,상승주의,5,2024-01-26,1,중순,1,하순,2024-01-27,1581,1551,1468,1434,1801,1834,2024-01-23,1,중순,1,하순,2024-01-26
2024-01-27,1207,건고추,14.781,0,13512,13512,13512,13512,12528,11772,상승심각,107,7,상승심각,7,1,상승심각,7,2024-01-23,1,중순,1,하순,2024-01-26,18528,18550,18528,18544,16397,15734,2024-01-23,1,중순,1,하순,2024-01-26
2024-01-27,1209,마늘,-1.775,0,6750,6750,6750,6750,8156.65,6872,상승주의,80,5,상승주의,5,1,상승주의,5,2024-01-23,1,중순,1,하순,2024-01-26,10255,10098,9790,10054,12692,10341,2024-01-23,1,중순,1,하순,2024-01-26
2024-01-27,1201,양파,18.889,1.189,1177,1118,1163,1070,1466,990,안정,95,4,안정,4,1,안정,4,2024-01-26,1,중순,1,하순,2024-01-27,2415,2429,2449,2340,2736,2162,2024-01-23,1,중순,1,하순,2024-01-26
2024-01-27,1202,대파,105.64,-5.002,3099,3227,3254,2623,1933,1507,상승심각,12,7,상승심각,7,1,상승심각,7,2024-01-26,1,중순,1,하순,2024-01-27,6725,6610,6387,6219,6088,5259,2024-01-23,1,중순,1,하순,2024-01-26
2024-01-28,1001,배추,14.723,7.902,2400.333,2208.333,2210.667,1975,1835,2092,안정,31,4,안정,4,1,안정,4,2024-01-26,1,중순,1,하순,2024-01-27,3409,3167,2962,2776,2846,3311,2024-01-23,1,중순,1,하순,2024-01-26
2024-01-28,1101,무,-8.604,1.839,1125.5,1173.4,1104.8,891,1278.1,1232,상승주의,1,5,상승주의,5,1,상승주의,5,2024-01-26,1,중순,1,하순,2024-01-27,1581,1551,1468,1434,1801,1834,2024-01-23,1,중순,1,하순,2024-01-26
2024-01-28,1207,건고추,14.781,0,13512,13512,13512,13512,12528,11772,상승심각,107,7,상승심각,7,1,상승심각,7,2024-01-23,1,중순,1,하순,2024-01-26,18528,18550,18528,18544,16397,15734,2024-01-23,1,중순,1,하순,2024-01-26
2024-01-28,1209,마늘,-1.775,0,6750,6750,6750,6750,8156.65,6872,상승주의,80,5,상승주의,5,1,상승주의,5,2024-01-23,1,중순,1,하순,2024-01-26,10255,10098,9790,10054,12692,10341,2024-01-23,1,중순,1,하순,2024-01-26
2024-01-28,1201,양파,18.889,1.189,1177,1118,1163,1070,1466,990,안정,95,4,안정,4,1,안정,4,2024-01-26,1,중순,1,하순,2024-01-27,2415,2429,2449,2340,2736,2162,2024-01-23,1,중순,1,하순,2024-01-26
2024-01-28,1202,대파,105.64,-5.002,3099,3227,3254,2623,1933,1507,상승심각,12,7,상승심각,7,1,상승심각,7,2024-01-26,1,중순,1,하순,2024-01-27,6725,6610,6387,6219,6088,5259,2024-01-23,1,중순,1,하순,2024-01-26
2024-01-29,1001,배추,4.015,-10.293,2176.333,2208.333,2400.333,1975,1835,2092,안정,32,4,안정,4,1,안정,4,2024-01-27,1,중순,1,하순,2024-01-29,3272,3167,3409,2776,2846,3311,2024-01-26,1,중순,1,하순,2024-01-29
2024-01-29,1101,무,-3.166,5.658,1193,1173.4,1125.5,891,1278.1,1232,상승주의,2,5,상승주의,5,1,상승주의,5,2024-01-27,1,중순,1,하순,2024-01-29,1592,1551,1581,1434,1801,1834,2024-01-26,1,중순,1,하순,2024-01-29
2024-01-29,1207,건고추,14.781,0,13512,13512,13512,13512,12528,11772,상승심각,107,7,상승심각,7,1,상승심각,7,2024-01-23,1,중순,1,하순,2024-01-26,18528,18550,18528,18544,16397,15734,2024-01-23,1,중순,1,하순,2024-01-26
2024-01-29,1209,마늘,-1.775,0,6750,6750,6750,6750,8156.65,6872,상승주의,80,5,상승주의,5,1,상승주의,5,2024-01-23,1,중순,1,하순,2024-01-26,10255,10098,9790,10054,12692,10341,2024-01-23,1,중순,1,하순,2024-01-26
2024-01-29,1201,양파,15.96,-2.526,1148,1118,1177,1070,1466,990,안정,96,4,안정,4,1,안정,4,2024-01-27,1,중순,1,하순,2024-01-29,2416,2429,2415,2340,2736,2162,2024-01-26,1,중순,1,하순,2024-01-29
2024-01-29,1202,대파,101.659,-1.974,3039,3227,3099,2623,1933,1507,상승심각,13,7,상승심각,7,1,상승심각,7,2024-01-27,1,중순,1,하순,2024-01-29,6709,6610,6725,6219,6088,5259,2024-01-26,1,중순,1,하순,2024-01-29
2024-01-30,1001,배추,10.946,6.233,2321,2208.333,2176.333,1975,1835,2092,안정,33,4,안정,4,1,안정,4,2024-01-29,1,중순,1,하순,2024-01-30,3218,3167,3272,2776,2846,3311,2024-01-29,1,중순,1,하순,2024-01-30
2024-01-30,1101,무,12.094,13.638,1381.4,1173.4,1193,891,1278.1,1232,상승주의,3,5,상승주의,5,1,상승주의,5,2024-01-29,1,중순,1,하순,2024-01-30,1597,1551,1592,1434,1801,1834,2024-01-29,1,중순,1,하순,2024-01-30
2024-01-30,1207,건고추,14.781,0,13512,13512,13512,13512,12528,11772,상승심각,108,7,상승심각,7,1,상승심각,7,2024-01-26,1,중순,1,하순,2024-01-29,18528,18550,18528,18544,16397,15734,2024-01-26,1,중순,1,하순,2024-01-29
2024-01-30,1209,마늘,-1.775,0,6750,6750,6750,6750,8156.65,6872,상승주의,81,5,상승주의,5,1,상승주의,5,2024-01-26,1,중순,1,하순,2024-01-29,10278,10098,10255,10054,12692,10341,2024-01-26,1,중순,1,하순,2024-01-29
2024-01-30,1201,양파,16.162,0.174,1150,1118,1148,1070,1466,990,안정,97,4,안정,4,1,안정,4,2024-01-29,1,중순,1,하순,2024-01-30,2426,2429,2416,2340,2736,2162,2024-01-29,1,중순,1,하순,2024-01-30
2024-01-30,1202,대파,100.597,-0.529,3023,3227,3039,2623,1933,1507,상승심각,14,7,상승심각,7,1,상승심각,7,2024-01-29,1,중순,1,하순,2024-01-30,6705,6610,6709,6219,6088,5259,2024-01-29,1,중순,1,하순,2024-01-30
2024-01-31,1001,배추,14.34,2.968,2392,2208.333,2321,1975,1835,2092,안정,34,4,안정,4,1,안정,4,2024-01-30,1,중순,1,하순,2024-01-31,3204,3167,3218,2776,2846,3311,2024-01-30,1,중순,1,하순,2024-01-31
2024-01-31,1101,무,7.305,-4.501,1321.9,1173.4,1381.4,891,1278.1,1232,상승주의,4,5,상승주의,5,1,상승주의,5,2024-01-30,1,중순,1,하순,2024-01-31,1589,1551,1597,1434,1801,1834,2024-01-30,1,중순,1,하순,2024-01-31
2024-01-31,1207,건고추,14.781,0,13512,13512,13512,13512,12528,11772,상승심각,109,7,상승심각,7,1,상승심각,7,2024-01-29,1,중순,1,하순,2024-01-30,18528,18550,18528,18544,16397,15734,2024-01-29,1,중순,1,하순,2024-01-30
2024-01-31,1209,마늘,-1.775,0,6750,6750,6750,6750,8156.65,6872,상승주의,82,5,상승주의,5,1,상승주의,5,2024-01-29,1,중순,1,하순,2024-01-30,10279,10098,10278,10054,12692,10341,2024-01-29,1,중순,1,하순,2024-01-30
2024-01-31,1201,양파,14.343,-1.59,1132,1118,1150,1070,1466,990,안정,98,4,안정,4,1,안정,4,2024-01-30,1,중순,1,하순,2024-01-31,2431,2429,2426,2340,2736,2162,2024-01-30,1,중순,1,하순,2024-01-31
2024-01-31,1202,대파,98.739,-0.935,2995,3227,3023,2623,1933,1507,상승심각,15,7,상승심각,7,1,상승심각,7,2024-01-30,1,중순,1,하순,2024-01-31,6790,6610,6705,6219,6088,5259,2024-01-30,1,중순,1,하순,2024-01-31
2024-02-01,1001,배추,0.461,-9.876,2177,2129.333,2392,2208,1618,2167,안정,35,4,안정,4,1,안정,4,2024-01-31,1,하순,2,상순,2024-02-01,3037,3017,3204,3167,2943,3477,,,,,,
2024-02-01,1101,무,18.663,-11.224,1188.5,1149.4,1321.9,1173,1247.9,1002,상승주의,5,5,상승주의,5,1,상승주의,5,2024-01-31,1,하순,2,상순,2024-02-01,1614,1583,1589,1551,1969,1889,,,,,,
2024-02-01,1207,건고추,14.966,0,13512,13440,13512,13512,12528,11753,상승심각,110,7,상승심각,7,1,상승심각,7,2024-01-30,1,하순,2,상순,2024-01-31,18528,18511,18528,18550,16358,15719,,,,,,
2024-02-01,1209,마늘,-2.301,0,6750,6752.8,6750,6750,8156.25,6909,상승주의,83,5,상승주의,5,1,상승주의,5,2024-01-30,1,하순,2,상순,2024-01-31,10200,9484,10279,10098,12978,10563,,,,,,
2024-02-01,1201,양파,14.343,0,1132,1159,1132,1118,1431,990,안정,99,4,안정,4,1,안정,4,2024-01-31,1,하순,2,상순,2024-02-01,2164,2103,2431,2429,2577,2096,,,,,,
2024-02-01,1202,대파,146.78,10.168,3334,3569,2995,3227,1681,1351,상승심각,16,7,상승심각,7,1,상승심각,7,2024-01-31,1,하순,2,상순,2024-02-01,6694,7188,6790,6610,5426,4932,,,,,,
2024-02-02,1001,배추,1.061,0.578,2189.667,2129.333,2177,2208,1618,2167,안정,36,4,안정,4,1,안정,4,2024-02-01,1,하순,2,상순,2024-02-02,3011,3017,3037,3167,2943,3477,,,,,,
2024-02-02,1101,무,22.455,3.154,1227.2,1149.4,1188.5,1173,1247.9,1002,상승주의,6,5,상승주의,5,1,상승주의,5,2024-02-01,1,하순,2,상순,2024-02-02,1582,1583,1614,1551,1969,1889,,,,,,
2024-02-02,1207,건고추,14.694,-0.237,13480,13440,13512,13512,12528,11753,상승심각,111,7,상승심각,7,1,상승심각,7,2024-01-31,1,하순,2,상순,2024-02-01,18511,18511,18528,18550,16358,15719,,,,,,
2024-02-02,1209,마늘,-2.301,0,6750,6752.8,6750,6750,8156.25,6909,상승주의,84,5,상승주의,5,1,안정,4,2024-01-31,1,하순,2,상순,2024-02-01,9720,9484,10200,10098,12978,10563,,,,,,
2024-02-02,1201,양파,16.263,1.651,1151,1159,1132,1118,1431,990,안정,100,4,안정,4,1,안정,4,2024-02-01,1,하순,2,상순,2024-02-02,2092,2103,2164,2429,2577,2096,,,,,,
2024-02-02,1202,대파,151.813,1.999,3402,3569,3334,3227,1681,1351,상승심각,17,7,상승심각,7,1,상승심각,7,2024-02-01,1,하순,2,상순,2024-02-02,6837,7188,6694,6610,5426,4932,,,,,,
2024-02-03,1001,배추,-5.307,-6.709,2052,2129.333,2189.667,2208,1618,2167,안정,37,4,안정,4,1,안정,4,2024-02-02,1,하순,2,상순,2024-02-03,3011,3017,3037,3167,2943,3477,,,,,,
2024-02-03,1101,무,21.557,-0.731,1218.3,1149.4,1227.2,1173,1247.9,1002,상승주의,7,5,상승주의,5,1,상승주의,5,2024-02-02,1,하순,2,상순,2024-02-03,1582,1583,1614,1551,1969,1889,,,,,,
